,votes,eevp,eevp_source,timestamp,state,expected_votes,vote_share_rep,vote_share_dem,vote_share_trd
2186,3831958,61,edison,2020-11-04T04:35:00Z,illinois,6100000,0.421,0.56,0
2187,3834688,61,edison,2020-11-04T04:37:09Z,illinois,6100000,0.422,0.56,0
2188,3875079,62,edison,2020-11-04T04:37:57Z,illinois,6100000,0.421,0.561,0
2189,3906070,63,edison,2020-11-04T04:38:11Z,illinois,6100000,0.422,0.559,0
2190,3909978,63,edison,2020-11-04T04:48:28Z,illinois,6100000,0.422,0.559,0
2191,3921094,63,edison,2020-11-04T04:49:53Z,illinois,6100000,0.423,0.558,0
2192,3931342,63,edison,2020-11-04T04:55:16Z,illinois,6100000,0.422,0.559,0
2193,3932712,63,edison,2020-11-04T05:07:09Z,illinois,6100000,0.422,0.559,0
2194,3956961,63,edison,2020-11-04T05:08:00Z,illinois,6100000,0.422,0.559,0
2195,3960764,63,edison,2020-11-04T05:08:29Z,illinois,6100000,0.423,0.559,0
2196,3965590,64,edison,2020-11-04T05:10:43Z,illinois,6100000,0.423,0.558,0
2197,3978575,64,edison,2020-11-04T05:24:01Z,illinois,6100000,0.424,0.557,0
2198,3983775,64,edison,2020-11-04T05:29:46Z,illinois,6100000,0.424,0.557,0
2199,3985000,64,edison,2020-11-04T05:30:05Z,illinois,6100000,0.424,0.557,0
2200,3986121,64,edison,2020-11-04T05:30:30Z,illinois,6100000,0.424,0.557,0
2201,3986547,64,edison,2020-11-04T05:31:42Z,illinois,6100000,0.424,0.557,0
2202,3992926,64,edison,2020-11-04T05:51:19Z,illinois,6100000,0.425,0.557,0
2203,4025289,65,edison,2020-11-04T05:51:56Z,illinois,6100000,0.423,0.559,0
2204,4032595,65,edison,2020-11-04T06:03:32Z,illinois,6100000,0.423,0.558,0
2205,4033208,65,edison,2020-11-04T06:06:46Z,illinois,6100000,0.423,0.558,0
2206,4048634,65,edison,2020-11-04T06:06:49Z,illinois,6100000,0.423,0.559,0
2207,4052551,65,edison,2020-11-04T06:14:49Z,illinois,6100000,0.423,0.559,0
2208,4113344,66,edison,2020-11-04T06:15:30Z,illinois,6100000,0.422,0.559,0
2209,4114963,66,edison,2020-11-04T06:19:08Z,illinois,6100000,0.422,0.559,0
2210,4125244,66,edison,2020-11-04T06:20:05Z,illinois,6100000,0.423,0.559,0
2211,4140431,66,edison,2020-11-04T06:20:31Z,illinois,6100000,0.424,0.558,0
2212,4148090,66,edison,2020-11-04T06:20:42Z,illinois,6100000,0.424,0.557,0
2213,4164964,67,edison,2020-11-04T06:20:48Z,illinois,6100000,0.425,0.556,0
2214,4165390,67,edison,2020-11-04T06:28:01Z,illinois,6100000,0.425,0.556,0
2215,4225342,68,edison,2020-11-04T06:34:43Z,illinois,6100000,0.422,0.559,0
2216,4226079,68,edison,2020-11-04T06:46:35Z,illinois,6100000,0.422,0.559,0
2217,4228710,69,edison,2020-11-04T07:07:08Z,illinois,6100000,0.422,0.559,0
2218,4349867,71,edison,2020-11-04T07:26:17Z,illinois,6100000,0.423,0.559,0
2219,4473057,73,edison,2020-11-04T08:32:26Z,illinois,6100000,0.423,0.558,0
2220,4493665,74,edison,2020-11-04T08:33:23Z,illinois,6100000,0.423,0.559,0
2221,4495802,74,edison,2020-11-04T08:34:01Z,illinois,6100000,0.423,0.559,0
2222,4664829,76,edison,2020-11-04T21:23:44Z,illinois,6100000,0.423,0.558,0
2223,4726156,77,edison,2020-11-05T00:14:06Z,illinois,6100000,0.424,0.557,0
2224,4766506,78,edison,2020-11-05T00:15:18Z,illinois,6100000,0.424,0.557,0
2225,4829948,79,edison,2020-11-05T00:45:26Z,illinois,6100000,0.424,0.557,0
2226,4845177,79,edison,2020-11-05T00:45:36Z,illinois,6100000,0.425,0.556,0
2227,4860073,80,edison,2020-11-05T00:46:01Z,illinois,6100000,0.426,0.555,0
2228,4885113,80,edison,2020-11-05T00:46:31Z,illinois,6100000,0.427,0.554,0
2229,4921383,81,edison,2020-11-05T00:46:51Z,illinois,6100000,0.428,0.553,0
2230,4937734,81,edison,2020-11-05T00:48:11Z,illinois,6100000,0.428,0.553,0
2231,4950211,81,edison,2020-11-05T00:48:39Z,illinois,6100000,0.429,0.552,0
2232,5073482,83,edison,2020-11-05T16:14:18Z,illinois,6100000,0.428,0.552,0
2233,5079325,83,edison,2020-11-05T16:33:41Z,illinois,6100000,0.429,0.552,0
2234,5082206,83,edison,2020-11-05T16:43:58Z,illinois,6100000,0.429,0.552,0
2235,5089019,83,edison,2020-11-05T16:54:21Z,illinois,6100000,0.428,0.553,0
2236,5108122,84,edison,2020-11-05T17:12:57Z,illinois,6100000,0.428,0.553,0
2237,5118716,84,edison,2020-11-05T17:33:28Z,illinois,6100000,0.428,0.552,0
2238,5122106,84,edison,2020-11-05T17:54:53Z,illinois,6100000,0.428,0.552,0
2239,5128449,84,edison,2020-11-05T18:04:18Z,illinois,6100000,0.429,0.552,0
2240,5134031,84,edison,2020-11-05T18:11:20Z,illinois,6100000,0.429,0.551,0
2241,5142777,84,edison,2020-11-05T18:27:13Z,illinois,6100000,0.43,0.551,0
2242,5144744,84,edison,2020-11-05T18:27:59Z,illinois,6100000,0.43,0.551,0
2243,5150572,84,edison,2020-11-05T18:50:49Z,illinois,6100000,0.43,0.551,0
2244,5151572,84,edison,2020-11-05T19:06:01Z,illinois,6100000,0.43,0.551,0
2245,5171947,85,edison,2020-11-05T19:13:49Z,illinois,6100000,0.429,0.552,0
2246,5177505,85,edison,2020-11-05T19:36:01Z,illinois,6100000,0.429,0.551,0
2247,5206222,85,edison,2020-11-05T21:42:40Z,illinois,6100000,0.428,0.553,0
2248,5257021,86,edison,2020-11-05T22:00:26Z,illinois,6100000,0.429,0.552,0
2249,5261084,86,edison,2020-11-05T22:15:29Z,illinois,6100000,0.429,0.552,0
2250,5328372,87,edison,2020-11-06T01:36:38Z,illinois,6100000,0.431,0.55,0
2251,5336081,87,edison,2020-11-06T02:15:48Z,illinois,6100000,0.431,0.549,0
2252,5366408,88,edison,2020-11-06T03:14:39Z,illinois,6100000,0.43,0.551,0
2253,5366415,88,edison,2020-11-06T14:57:51Z,illinois,6100000,0.43,0.551,0
2254,5368050,88,edison,2020-11-06T17:16:58Z,illinois,6100000,0.43,0.551,0
2255,5375549,88,edison,2020-11-06T17:50:17Z,illinois,6100000,0.43,0.55,0
2256,5376549,88,edison,2020-11-06T19:44:39Z,illinois,6100000,0.43,0.55,0
2257,5377639,88,edison,2020-11-06T22:35:56Z,illinois,6100000,0.43,0.55,0
2258,5381844,88,edison,2020-11-07T02:16:55Z,illinois,6100000,0.43,0.55,0
2259,5452438,89,edison,2020-11-07T03:24:43Z,illinois,6100000,0.427,0.553,0
2260,5454018,89,edison,2020-11-07T03:26:11Z,illinois,6100000,0.427,0.553,0
2261,5465440,90,edison,2020-11-08T22:11:54Z,illinois,6100000,0.427,0.554,0
2262,5501352,90,edison,2020-11-09T13:18:54Z,illinois,6100000,0.426,0.555,0
2263,5501634,90,edison,2020-11-09T21:49:41Z,illinois,6100000,0.426,0.555,0
2264,5501179,90,edison,2020-11-09T21:51:22Z,illinois,6100000,0.426,0.555,0
2265,0,0,edison,2020-11-04T10:01:04Z,indiana,3070000,0.0,0.0,0
2266,7987,0,edison,2020-11-03T23:12:16Z,indiana,3070000,0.684,0.297,0
2267,20679,1,edison,2020-11-03T23:17:15Z,indiana,3070000,0.683,0.298,0
2268,28938,1,edison,2020-11-03T23:21:27Z,indiana,3070000,0.662,0.32,0
2269,33917,1,edison,2020-11-03T23:21:46Z,indiana,3070000,0.667,0.314,0
2270,42979,1,edison,2020-11-03T23:27:45Z,indiana,3070000,0.665,0.315,0
2271,59440,2,edison,2020-11-03T23:30:26Z,indiana,3070000,0.667,0.314,0
2272,69896,2,edison,2020-11-03T23:34:02Z,indiana,3070000,0.672,0.309,0
2273,81051,3,edison,2020-11-03T23:37:55Z,indiana,3070000,0.669,0.313,0
2274,84990,3,edison,2020-11-03T23:39:06Z,indiana,3070000,0.67,0.312,0
2275,88386,3,edison,2020-11-03T23:41:40Z,indiana,3070000,0.669,0.312,0
2276,119881,4,edison,2020-11-03T23:42:29Z,indiana,3070000,0.641,0.34,0
2277,148381,5,edison,2020-11-03T23:44:32Z,indiana,3070000,0.627,0.353,0
2278,148541,5,edison,2020-11-03T23:44:56Z,indiana,3070000,0.628,0.353,0
2279,149884,5,edison,2020-11-03T23:46:48Z,indiana,3070000,0.629,0.351,0
2280,151436,5,edison,2020-11-03T23:50:23Z,indiana,3070000,0.63,0.35,0
2281,160596,5,edison,2020-11-03T23:50:53Z,indiana,3070000,0.635,0.345,0
2282,172429,6,edison,2020-11-03T23:51:23Z,indiana,3070000,0.639,0.341,0
2283,172801,6,edison,2020-11-03T23:51:44Z,indiana,3070000,0.639,0.341,0
2284,173673,6,edison,2020-11-03T23:53:12Z,indiana,3070000,0.64,0.34,0
2285,174011,6,edison,2020-11-03T23:54:39Z,indiana,3070000,0.64,0.34,0
2286,174368,6,edison,2020-11-03T23:55:17Z,indiana,3070000,0.64,0.34,0
2287,187306,6,edison,2020-11-03T23:55:35Z,indiana,3070000,0.641,0.337,0
2288,202078,7,edison,2020-11-03T23:55:47Z,indiana,3070000,0.646,0.332,0
2289,229365,7,edison,2020-11-03T23:59:52Z,indiana,3070000,0.638,0.34,0
2290,230035,7,edison,2020-11-04T00:00:58Z,indiana,3070000,0.637,0.341,0
2291,235494,8,edison,2020-11-04T00:01:56Z,indiana,3070000,0.639,0.339,0
2292,238029,8,edison,2020-11-04T00:03:37Z,indiana,3070000,0.641,0.337,0
2293,239508,8,edison,2020-11-04T00:05:26Z,indiana,3070000,0.642,0.336,0
2294,241340,8,edison,2020-11-04T00:07:41Z,indiana,3070000,0.642,0.335,0
2295,242475,8,edison,2020-11-04T00:08:06Z,indiana,3070000,0.643,0.335,0
2296,243447,8,edison,2020-11-04T00:08:45Z,indiana,3070000,0.644,0.334,0
2297,248602,8,edison,2020-11-04T00:11:04Z,indiana,3070000,0.647,0.331,0
2298,256538,8,edison,2020-11-04T00:11:35Z,indiana,3070000,0.649,0.328,0
2299,261642,9,edison,2020-11-04T00:13:09Z,indiana,3070000,0.649,0.329,0
2300,290254,9,edison,2020-11-04T00:13:37Z,indiana,3070000,0.658,0.32,0
2301,298265,10,edison,2020-11-04T00:13:44Z,indiana,3070000,0.658,0.32,0
2302,300590,10,edison,2020-11-04T00:14:25Z,indiana,3070000,0.659,0.319,0
2303,307713,10,edison,2020-11-04T00:14:48Z,indiana,3070000,0.662,0.317,0
2304,311567,10,edison,2020-11-04T00:15:46Z,indiana,3070000,0.663,0.315,0
2305,315235,10,edison,2020-11-04T00:18:34Z,indiana,3070000,0.665,0.313,0
2306,317514,10,edison,2020-11-04T00:19:00Z,indiana,3070000,0.666,0.312,0
2307,319063,10,edison,2020-11-04T00:19:36Z,indiana,3070000,0.667,0.311,0
2308,319821,10,edison,2020-11-04T00:20:51Z,indiana,3070000,0.667,0.311,0
2309,320297,10,edison,2020-11-04T00:21:36Z,indiana,3070000,0.667,0.311,0
2310,321671,10,edison,2020-11-04T00:24:55Z,indiana,3070000,0.668,0.31,0
2311,327050,11,edison,2020-11-04T00:29:25Z,indiana,3070000,0.669,0.309,0
2312,327927,11,edison,2020-11-04T00:29:44Z,indiana,3070000,0.669,0.309,0
2313,345919,11,edison,2020-11-04T00:29:54Z,indiana,3070000,0.67,0.308,0
2314,346118,11,edison,2020-11-04T00:30:12Z,indiana,3070000,0.67,0.308,0
2315,346185,11,edison,2020-11-04T00:30:26Z,indiana,3070000,0.67,0.308,0
2316,359575,12,edison,2020-11-04T00:30:57Z,indiana,3070000,0.673,0.305,0
2317,360331,12,edison,2020-11-04T00:33:06Z,indiana,3070000,0.673,0.304,0
2318,362228,12,edison,2020-11-04T00:34:35Z,indiana,3070000,0.674,0.304,0
2319,363089,12,edison,2020-11-04T00:36:07Z,indiana,3070000,0.675,0.303,0
2320,369414,12,edison,2020-11-04T00:40:44Z,indiana,3070000,0.676,0.302,0
2321,388308,13,edison,2020-11-04T00:41:23Z,indiana,3070000,0.666,0.312,0
2322,410747,13,edison,2020-11-04T00:42:24Z,indiana,3070000,0.662,0.317,0
2323,413225,13,edison,2020-11-04T00:43:06Z,indiana,3070000,0.662,0.317,0
2324,416244,14,edison,2020-11-04T00:44:00Z,indiana,3070000,0.663,0.316,0
2325,417728,14,edison,2020-11-04T00:44:05Z,indiana,3070000,0.663,0.315,0
2326,418156,14,edison,2020-11-04T00:44:42Z,indiana,3070000,0.663,0.315,0
2327,457076,15,edison,2020-11-04T00:45:47Z,indiana,3070000,0.653,0.325,0
2328,464153,15,edison,2020-11-04T00:47:22Z,indiana,3070000,0.656,0.323,0
2329,466553,15,edison,2020-11-04T00:47:40Z,indiana,3070000,0.656,0.322,0
2330,467687,15,edison,2020-11-04T00:48:06Z,indiana,3070000,0.657,0.321,0
2331,474731,15,edison,2020-11-04T00:48:27Z,indiana,3070000,0.659,0.319,0
2332,484173,16,edison,2020-11-04T00:48:36Z,indiana,3070000,0.659,0.319,0
2333,487222,16,edison,2020-11-04T00:50:59Z,indiana,3070000,0.66,0.319,0
2334,492321,16,edison,2020-11-04T00:51:36Z,indiana,3070000,0.661,0.317,0
2335,497967,16,edison,2020-11-04T00:51:42Z,indiana,3070000,0.663,0.315,0
2336,507328,17,edison,2020-11-04T00:53:00Z,indiana,3070000,0.665,0.313,0
2337,512682,17,edison,2020-11-04T00:53:13Z,indiana,3070000,0.666,0.312,0
2338,514929,17,edison,2020-11-04T00:54:48Z,indiana,3070000,0.667,0.312,0
2339,518709,17,edison,2020-11-04T00:55:34Z,indiana,3070000,0.668,0.311,0
2340,525138,17,edison,2020-11-04T00:56:08Z,indiana,3070000,0.671,0.308,0
2341,526602,17,edison,2020-11-04T00:57:55Z,indiana,3070000,0.671,0.308,0
2342,529766,17,edison,2020-11-04T00:59:31Z,indiana,3070000,0.671,0.308,0
2343,530905,17,edison,2020-11-04T01:00:11Z,indiana,3070000,0.672,0.307,0
2344,532986,17,edison,2020-11-04T01:01:59Z,indiana,3070000,0.672,0.307,0
2345,534703,17,edison,2020-11-04T01:02:13Z,indiana,3070000,0.673,0.306,0
2346,543575,18,edison,2020-11-04T01:03:00Z,indiana,3070000,0.675,0.304,0
2347,556778,18,edison,2020-11-04T01:05:35Z,indiana,3070000,0.676,0.303,0
2348,571789,19,edison,2020-11-04T01:06:49Z,indiana,3070000,0.676,0.303,0
2349,572909,19,edison,2020-11-04T01:06:56Z,indiana,3070000,0.676,0.303,0
2350,583311,19,edison,2020-11-04T01:07:35Z,indiana,3070000,0.677,0.302,0
2351,701175,23,edison,2020-11-04T01:07:57Z,indiana,3070000,0.61,0.37,0
2352,741266,24,edison,2020-11-04T01:09:59Z,indiana,3070000,0.618,0.362,0
2353,751442,24,edison,2020-11-04T01:10:32Z,indiana,3070000,0.619,0.36,0
2354,867841,28,edison,2020-11-04T01:11:44Z,indiana,3070000,0.586,0.395,0
2355,869183,28,edison,2020-11-04T01:14:17Z,indiana,3070000,0.587,0.394,0
2356,880261,29,edison,2020-11-04T01:16:49Z,indiana,3070000,0.589,0.392,0
2357,1005699,33,edison,2020-11-04T01:20:18Z,indiana,3070000,0.578,0.402,0
2358,1014284,33,edison,2020-11-04T01:20:35Z,indiana,3070000,0.579,0.402,0
2359,1018183,33,edison,2020-11-04T01:20:47Z,indiana,3070000,0.58,0.401,0
2360,1074678,35,edison,2020-11-04T01:20:57Z,indiana,3070000,0.584,0.397,0
2361,1079756,35,edison,2020-11-04T01:21:58Z,indiana,3070000,0.585,0.396,0
2362,1081126,35,edison,2020-11-04T01:22:48Z,indiana,3070000,0.585,0.395,0
2363,1084056,35,edison,2020-11-04T01:23:19Z,indiana,3070000,0.586,0.395,0
2364,1093971,36,edison,2020-11-04T01:23:28Z,indiana,3070000,0.587,0.393,0
2365,1098602,36,edison,2020-11-04T01:23:50Z,indiana,3070000,0.588,0.392,0
2366,1105566,36,edison,2020-11-04T01:24:00Z,indiana,3070000,0.59,0.391,0
2367,1120292,36,edison,2020-11-04T01:25:02Z,indiana,3070000,0.591,0.39,0
2368,1121720,37,edison,2020-11-04T01:25:20Z,indiana,3070000,0.591,0.39,0
2369,1123082,37,edison,2020-11-04T01:26:10Z,indiana,3070000,0.591,0.389,0
2370,1137575,37,edison,2020-11-04T01:26:51Z,indiana,3070000,0.593,0.387,0
2371,1138553,37,edison,2020-11-04T01:28:09Z,indiana,3070000,0.593,0.387,0
2372,1154278,38,edison,2020-11-04T01:29:02Z,indiana,3070000,0.595,0.385,0
2373,1155388,38,edison,2020-11-04T01:29:17Z,indiana,3070000,0.595,0.385,0
2374,1184337,39,edison,2020-11-04T01:29:35Z,indiana,3070000,0.595,0.385,0
2375,1219368,40,edison,2020-11-04T01:30:07Z,indiana,3070000,0.589,0.392,0
2376,1222543,40,edison,2020-11-04T01:30:22Z,indiana,3070000,0.589,0.391,0
2377,1223054,40,edison,2020-11-04T01:32:46Z,indiana,3070000,0.589,0.391,0
2378,1224161,40,edison,2020-11-04T01:32:53Z,indiana,3070000,0.59,0.391,0
2379,1231763,40,edison,2020-11-04T01:34:26Z,indiana,3070000,0.591,0.389,0
2380,1234445,40,edison,2020-11-04T01:34:41Z,indiana,3070000,0.591,0.389,0
2381,1243593,41,edison,2020-11-04T01:36:18Z,indiana,3070000,0.593,0.387,0
2382,1297621,42,edison,2020-11-04T01:39:39Z,indiana,3070000,0.593,0.387,0
2383,1302314,42,edison,2020-11-04T01:41:28Z,indiana,3070000,0.594,0.386,0
2384,1306504,43,edison,2020-11-04T01:41:41Z,indiana,3070000,0.594,0.386,0
2385,1336585,44,edison,2020-11-04T01:42:13Z,indiana,3070000,0.592,0.388,0
2386,1337397,44,edison,2020-11-04T01:43:11Z,indiana,3070000,0.592,0.388,0
2387,1345521,44,edison,2020-11-04T01:44:29Z,indiana,3070000,0.593,0.387,0
2388,1355043,44,edison,2020-11-04T01:45:53Z,indiana,3070000,0.593,0.387,0
2389,1356565,44,edison,2020-11-04T01:46:37Z,indiana,3070000,0.594,0.386,0
2390,1378967,45,edison,2020-11-04T01:46:56Z,indiana,3070000,0.596,0.384,0
2391,1380918,45,edison,2020-11-04T01:48:27Z,indiana,3070000,0.597,0.383,0
2392,1389309,45,edison,2020-11-04T01:49:46Z,indiana,3070000,0.597,0.383,0
2393,1392393,45,edison,2020-11-04T01:50:01Z,indiana,3070000,0.597,0.383,0
2394,1393850,45,edison,2020-11-04T01:50:24Z,indiana,3070000,0.597,0.383,0
2395,1396158,45,edison,2020-11-04T01:50:37Z,indiana,3070000,0.598,0.382,0
2396,1397719,46,edison,2020-11-04T01:53:06Z,indiana,3070000,0.598,0.382,0
2397,1397738,46,edison,2020-11-04T01:53:17Z,indiana,3070000,0.598,0.382,0
2398,1403681,46,edison,2020-11-04T01:53:44Z,indiana,3070000,0.599,0.381,0
2399,1404305,46,edison,2020-11-04T01:58:31Z,indiana,3070000,0.599,0.381,0
2400,1406189,46,edison,2020-11-04T02:01:24Z,indiana,3070000,0.599,0.381,0
2401,1434151,47,edison,2020-11-04T02:01:43Z,indiana,3070000,0.597,0.383,0
2402,1501717,49,edison,2020-11-04T02:04:55Z,indiana,3070000,0.601,0.378,0
2403,1507001,49,edison,2020-11-04T02:05:21Z,indiana,3070000,0.602,0.377,0
2404,1508053,49,edison,2020-11-04T02:07:40Z,indiana,3070000,0.602,0.377,0
2405,1508871,49,edison,2020-11-04T02:09:37Z,indiana,3070000,0.602,0.377,0
2406,1521704,50,edison,2020-11-04T02:09:52Z,indiana,3070000,0.602,0.378,0
2407,1539333,50,edison,2020-11-04T02:11:22Z,indiana,3070000,0.602,0.377,0
2408,1555498,51,edison,2020-11-04T02:15:25Z,indiana,3070000,0.604,0.376,0
2409,1555502,51,edison,2020-11-04T02:16:08Z,indiana,3070000,0.604,0.376,0
2410,1585436,52,edison,2020-11-04T02:16:38Z,indiana,3070000,0.604,0.375,0
2411,1586504,52,edison,2020-11-04T02:17:06Z,indiana,3070000,0.604,0.375,0
2412,1644084,54,edison,2020-11-04T02:22:05Z,indiana,3070000,0.603,0.376,0
2413,1649337,54,edison,2020-11-04T02:23:27Z,indiana,3070000,0.604,0.376,0
2414,1689514,55,edison,2020-11-04T02:27:59Z,indiana,3070000,0.605,0.374,0
2415,1690010,55,edison,2020-11-04T02:30:28Z,indiana,3070000,0.605,0.374,0
2416,1718073,56,edison,2020-11-04T02:36:12Z,indiana,3070000,0.603,0.376,0
2417,1729055,56,edison,2020-11-04T02:36:30Z,indiana,3070000,0.604,0.375,0
2418,1736977,57,edison,2020-11-04T02:40:46Z,indiana,3070000,0.604,0.375,0
2419,1740480,57,edison,2020-11-04T02:42:32Z,indiana,3070000,0.604,0.375,0
2420,1745765,57,edison,2020-11-04T02:45:16Z,indiana,3070000,0.604,0.375,0
2421,1745768,57,edison,2020-11-04T02:46:01Z,indiana,3070000,0.604,0.375,0
2422,1757439,57,edison,2020-11-04T02:49:41Z,indiana,3070000,0.603,0.376,0
2423,1764457,57,edison,2020-11-04T02:51:04Z,indiana,3070000,0.603,0.376,0
2424,1768594,58,edison,2020-11-04T03:05:43Z,indiana,3070000,0.604,0.375,0
2425,1790383,58,edison,2020-11-04T03:05:59Z,indiana,3070000,0.605,0.374,0
2426,1791562,58,edison,2020-11-04T03:20:54Z,indiana,3070000,0.605,0.374,0
2427,1798956,59,edison,2020-11-04T03:25:49Z,indiana,3070000,0.605,0.373,0
2428,1818973,59,edison,2020-11-04T03:27:15Z,indiana,3070000,0.607,0.372,0
2429,1826302,59,edison,2020-11-04T03:38:08Z,indiana,3070000,0.607,0.371,0
2430,1835412,60,edison,2020-11-04T03:58:55Z,indiana,3070000,0.608,0.371,0
2431,1852535,60,edison,2020-11-04T04:00:36Z,indiana,3070000,0.607,0.372,0
2432,1865148,61,edison,2020-11-04T04:01:28Z,indiana,3070000,0.606,0.372,0
2433,1871210,61,edison,2020-11-04T04:01:59Z,indiana,3070000,0.606,0.372,0
2434,1922713,63,edison,2020-11-04T04:03:23Z,indiana,3070000,0.606,0.372,0
2435,2017576,66,edison,2020-11-04T04:04:06Z,indiana,3070000,0.6,0.378,0
2436,2017660,66,edison,2020-11-04T04:04:50Z,indiana,3070000,0.6,0.378,0
2437,2029745,66,edison,2020-11-04T04:14:30Z,indiana,3070000,0.601,0.377,0
2438,2031553,66,edison,2020-11-04T04:14:45Z,indiana,3070000,0.601,0.377,0
2439,2040439,66,edison,2020-11-04T04:17:50Z,indiana,3070000,0.602,0.377,0
2440,2113373,69,edison,2020-11-04T04:30:20Z,indiana,3070000,0.603,0.376,0
2441,2143489,70,edison,2020-11-04T04:36:52Z,indiana,3070000,0.602,0.376,0
2442,2180541,71,edison,2020-11-04T04:39:42Z,indiana,3070000,0.603,0.375,0
2443,2189605,71,edison,2020-11-04T04:47:57Z,indiana,3070000,0.604,0.375,0
2444,2237694,73,edison,2020-11-04T04:50:10Z,indiana,3070000,0.603,0.376,0
2445,2237985,73,edison,2020-11-04T04:51:39Z,indiana,3070000,0.603,0.376,0
2446,2247127,73,edison,2020-11-04T04:55:19Z,indiana,3070000,0.603,0.376,0
2447,2253254,73,edison,2020-11-04T05:06:30Z,indiana,3070000,0.602,0.376,0
2448,2263151,74,edison,2020-11-04T05:28:18Z,indiana,3070000,0.603,0.375,0
2449,2329902,76,edison,2020-11-04T05:32:40Z,indiana,3070000,0.603,0.375,0
2450,2329925,76,edison,2020-11-04T05:32:49Z,indiana,3070000,0.603,0.375,0
2451,2334408,76,edison,2020-11-04T05:33:04Z,indiana,3070000,0.603,0.375,0
2452,2461328,80,edison,2020-11-04T05:36:23Z,indiana,3070000,0.591,0.387,0
2453,2470929,80,edison,2020-11-04T05:56:33Z,indiana,3070000,0.591,0.386,0
2454,2492218,81,edison,2020-11-04T06:03:01Z,indiana,3070000,0.592,0.385,0
2455,2500829,81,edison,2020-11-04T06:06:46Z,indiana,3070000,0.593,0.385,0
2456,2516993,82,edison,2020-11-04T06:36:34Z,indiana,3070000,0.593,0.384,0
2457,2558127,83,edison,2020-11-04T07:09:48Z,indiana,3070000,0.593,0.385,0
2458,2568225,84,edison,2020-11-04T07:35:49Z,indiana,3070000,0.593,0.384,0
2459,2580124,84,edison,2020-11-04T08:08:18Z,indiana,3070000,0.593,0.385,0
2460,2589777,84,edison,2020-11-04T08:37:47Z,indiana,3070000,0.594,0.383,0
2461,2589863,84,edison,2020-11-04T17:09:50Z,indiana,3070000,0.594,0.383,0
2462,2652491,86,edison,2020-11-04T20:13:48Z,indiana,3070000,0.589,0.389,0
2463,2653090,86,edison,2020-11-04T21:21:50Z,indiana,3070000,0.589,0.389,0
2464,2702127,88,edison,2020-11-04T22:29:48Z,indiana,3070000,0.586,0.392,0
2465,2788556,91,edison,2020-11-05T15:59:33Z,indiana,3070000,0.577,0.401,0
2466,2815982,92,edison,2020-11-05T16:09:44Z,indiana,3070000,0.576,0.403,0
2467,2843804,93,edison,2020-11-05T16:20:17Z,indiana,3070000,0.574,0.404,0
2468,2860920,93,edison,2020-11-05T16:40:13Z,indiana,3070000,0.574,0.405,0
2469,2869891,93,edison,2020-11-05T16:52:32Z,indiana,3070000,0.573,0.406,0
2470,2897553,94,edison,2020-11-05T17:11:43Z,indiana,3070000,0.573,0.405,0
2471,2902053,95,edison,2020-11-05T18:32:31Z,indiana,3070000,0.574,0.404,0
2472,2931027,95,edison,2020-11-05T18:51:18Z,indiana,3070000,0.574,0.405,0
2473,2931827,95,edison,2020-11-05T19:29:39Z,indiana,3070000,0.574,0.405,0
2474,2932435,96,edison,2020-11-05T19:32:32Z,indiana,3070000,0.574,0.405,0
2475,2936969,96,edison,2020-11-05T20:12:37Z,indiana,3070000,0.574,0.405,0
2476,2947412,96,edison,2020-11-05T22:08:38Z,indiana,3070000,0.574,0.404,0
2477,2959758,96,edison,2020-11-05T23:07:38Z,indiana,3070000,0.574,0.404,0
2478,2980281,97,edison,2020-11-06T13:38:18Z,indiana,3070000,0.574,0.404,0
2479,3009294,98,edison,2020-11-06T13:43:53Z,indiana,3070000,0.572,0.407,0
2480,3022673,98,edison,2020-11-06T14:01:44Z,indiana,3070000,0.57,0.408,0
2481,3022676,98,edison,2020-11-06T14:08:15Z,indiana,3070000,0.57,0.408,0
2482,3029572,99,edison,2020-11-06T14:08:34Z,indiana,3070000,0.57,0.409,0
2483,3029964,99,edison,2020-11-06T15:37:36Z,indiana,3070000,0.57,0.409,0
2484,3030596,99,edison,2020-11-06T17:42:36Z,indiana,3070000,0.57,0.409,0
2485,3031629,99,edison,2020-11-06T21:34:38Z,indiana,3070000,0.57,0.409,0
2486,3031726,99,edison,2020-11-09T17:06:41Z,indiana,3070000,0.57,0.409,0
2487,3032025,99,edison,2020-11-09T19:05:26Z,indiana,3070000,0.57,0.409,0
2488,0,0,edison,2020-11-04T10:01:44Z,kansas,1330000,0.0,0.0,0
