r0,r1,r2,r3,r4,r5,E
1.2859488036,1.3668429161,1.4891852932,1.1218477422,0.9785659366,0.9170662006,0.0573349000
1.8717247256,1.5717752428,1.9539679199,1.1988908818,1.0609165058,0.9793919296,0.0573349000
1.6788462858,1.5314472484,1.5614533394,1.0698820401,1.2093309004,1.0935914175,0.0573501600
1.6257452825,1.4074949275,1.6999583107,1.2232137918,0.9723328792,0.9490403549,0.0573501600
1.6058170200,1.7191500401,1.8028646514,1.0454484640,1.1323941504,1.2481426459,0.0573577900
1.4111103106,1.2967422675,1.3531246111,1.0182410856,1.0212827355,0.8368499115,0.0573577900
1.8000529101,1.8130298691,2.0450847950,1.1734424795,1.0143125402,1.1269514531,0.0573577900
1.3972010335,1.6043127660,1.7631621443,1.0116011420,0.9822405753,1.2783045181,0.0573654200
1.5136133153,1.9679908210,1.3174202563,0.9942890461,0.9765875142,1.1467018302,0.0573654200
1.3151044031,1.3001465230,1.4789737115,0.8879409291,0.8882992423,1.1001252713,0.0573654200
1.4419669901,1.4419034659,1.4418831552,1.0875399687,1.0875524400,1.0875868875,0.0573654200
1.4419669901,1.4419034659,1.4418831552,1.0875399687,1.0875524400,1.0875868875,0.0573654200
1.4419669901,1.4419034659,1.4418831552,1.0875399687,1.0875524400,1.0875868875,0.0573654200
1.7277744946,2.0244821431,1.9699286117,1.0099980907,0.9908249956,1.3145411641,0.0573730500
1.5285493001,1.7887607403,1.5369019474,1.2215552549,0.9666252079,1.1388899811,0.0573730500
1.2903669569,1.9867679553,1.5925191826,1.1091334246,0.9715834525,0.9814900229,0.0573730500
1.6171324655,1.7343077202,1.7998055086,1.2739805807,0.9922250289,0.9742636684,0.0573730500
2.0203378731,1.3469888191,1.6147891556,1.1711439293,1.0576613284,0.9590992008,0.0573806800
1.3665434887,1.9601961702,1.3973160804,1.1072098537,0.9884382589,1.0455656788,0.0573806800
1.5903262779,1.4184977774,1.7329026142,1.0401104801,1.2589609890,1.0083438444,0.0573883100
1.5997282811,1.6069389068,1.7826082623,0.9803227000,1.1248767561,1.2585322906,0.0573883100
2.1223158096,1.8600181587,1.5526159563,1.2864796029,0.9896784657,0.9579426572,0.0573883100
1.8953377695,1.6754395518,1.3006782328,0.9693016313,1.0383420758,1.0983149299,0.0573883100
1.6716402687,1.6947997099,1.6800642617,1.1434274663,0.9781812124,0.8226738015,0.0573883100
1.7521388466,1.4421698929,1.5306463528,1.1419325490,0.9842899949,1.1552750111,0.0573883100
1.6956512900,1.4938646058,1.6202960306,1.1290784461,1.1843392587,0.8699817919,0.0573959400
1.4467708296,1.3107356764,1.5600206288,1.0356726744,1.0365329102,1.1449075611,0.0574035700
1.4434458353,1.4626733967,1.6913046554,1.0361955377,1.2374928657,0.9563887937,0.0574035700
1.6782122588,1.9257680841,1.9591905092,1.2134760904,0.9788886819,1.1195957399,0.0574035700
1.4033978583,1.5041687281,1.9092697364,1.0797863985,1.1005250826,0.9431190343,0.0574112000
1.4606841514,1.6954774637,2.0019808653,1.0959387375,0.9579037677,1.0609016283,0.0574112000
1.9435886434,1.6804304986,1.6860520362,1.2968456958,0.9621963150,1.0577012272,0.0574112000
1.9276966448,1.3630994422,1.4102121555,0.9837022750,0.9733141279,0.8492490896,0.0574112000
1.2424784849,1.4185807517,1.4996663439,1.1274751045,0.9475987798,0.9485699774,0.0574112000
1.3079831735,2.0267613507,1.6331336901,1.1133460553,0.9738255937,1.0161253886,0.0574112000
1.6177140108,2.0294720791,1.5830255600,1.2762786770,1.0265603551,0.9914697762,0.0574112000
1.8625570773,1.9486622971,1.8378904192,1.3014630487,1.0007696922,1.0419621650,0.0574112000
2.0153971841,1.7491813560,1.3803023447,1.1741933731,0.9566162183,0.8584988778,0.0574112000
1.3309305587,1.6913574384,1.5740515123,0.8754170700,0.8033218463,0.9943323055,0.0574188300
1.5805999799,1.8596406431,1.4254311251,1.1210165451,1.0273368457,1.1893385931,0.0574188300
1.4953451779,1.4211210176,1.5673345860,0.9328999557,0.8373836084,1.1488470484,0.0574188300
1.2594398666,1.4733688898,1.8158234551,0.9602899370,0.8737900320,1.0294453883,0.0574188300
1.7844989591,2.1416841828,1.8620207117,1.1274740552,0.9946691595,1.2300306885,0.0574264600
1.1429615768,1.7433800621,1.6464747625,0.9066661068,0.9016135958,1.1235465864,0.0574264600
1.2152349066,1.7870583802,1.4235460303,0.9542747841,1.0196144442,1.0731287315,0.0574264600
1.6124595305,2.1625398839,1.6091773796,1.1935571901,0.9830063793,1.1014240400,0.0574264600
1.4740335138,1.4422146181,1.5808627360,0.9115711801,0.8368447661,1.1503788457,0.0574340800
1.2819702520,1.6386006938,1.7648687487,0.9731274358,1.0124624129,0.8559215518,0.0574340800
1.9542520928,1.4509564427,1.8001258311,1.0467068014,1.0174107246,1.1629236565,0.0574340800
1.4866141310,1.5534489581,1.4361763190,0.7969703058,0.9332509573,0.9003387397,0.0574417100
1.1931767692,1.7368621735,1.3559278858,1.0138662589,1.0074422343,0.9614969108,0.0574417100
2.0431491873,1.7789192320,1.2860567006,1.0706480275,1.0660425267,0.9470589350,0.0574417100
1.6970960824,1.8010174447,1.8381366350,0.9134764304,0.9622586053,1.3057982059,0.0574493400
1.2145556011,1.3351853100,1.6661356262,1.0230586746,0.9129228061,0.9988549234,0.0574493400
2.1358499826,1.5785137861,1.7374617211,1.2140330049,1.0247067831,0.9571860715,0.0574493400
1.5344989826,1.2154145350,1.3920934152,1.0570189824,1.0788726934,0.9828410348,0.0574493400
2.1584484508,1.7981064495,1.4890350109,1.2203153944,1.0199575082,0.9580047596,0.0574493400
1.7613457668,2.1178772794,1.9218440666,1.1149390095,0.9892980093,1.2419096575,0.0574493400
1.9612645844,2.0228412707,1.7696505951,1.1234273779,1.0037790302,1.2123032136,0.0574569700
1.5206418892,1.2462819428,1.4445137152,1.0446465916,1.0735351142,1.0628840921,0.0574569700
1.7255514871,1.6039065400,2.0985736371,0.9246013259,1.0076311938,1.2344547057,0.0574569700
1.7822470865,2.1822898172,1.7099774129,1.1659813865,0.9524484982,1.1753836161,0.0574569700
1.5691987708,1.2101963257,1.9426848337,0.9662692675,1.0164351822,1.0535939611,0.0574569700
1.5056564903,1.4377895848,1.1774958963,0.9233507729,1.0484123778,1.0547650522,0.0574646000
1.6763868213,1.5735640040,1.0659938211,1.0404207234,0.9678619461,0.9780508616,0.0574646000
1.4824444568,1.4253596785,1.7586527368,1.0835512553,1.1243739971,1.1182758728,0.0574646000
1.8004615116,2.1077354171,1.6035845568,1.2624929303,1.0275239278,0.9705404409,0.0574646000
1.2193531525,1.9213598136,1.8222732302,0.9434754192,1.0194581121,1.1167955558,0.0574646000
2.0372946905,1.9226652603,1.8435924745,1.2441050333,1.1277891190,0.9946257307,0.0574722300
1.3606849855,1.5582019270,1.7203416159,0.9274946462,0.9866562652,1.2668825798,0.0574722300
1.5754595534,2.1692278012,1.5857281171,1.1543840964,0.9677623260,1.0543952502,0.0574722300
1.5055035073,1.5741642764,1.7931848472,1.0069407044,1.0088009454,1.2966781509,0.0574798600
1.4555613756,1.6992592076,1.5880962855,0.8767834917,1.0605955677,1.2223633212,0.0574798600
1.9638754811,1.5552000379,1.6988143622,1.2613444738,0.9602293359,1.0414154084,0.0574798600
1.7732589274,1.4923706873,1.9742124796,0.9883179723,1.3298023915,0.9887583975,0.0574798600
1.8661734302,1.8712191296,1.9722356477,1.2325059804,1.0789068911,1.0215076759,0.0574798600
1.7743388472,1.6440838097,1.9626107812,1.2110243167,1.0465082430,0.9978986132,0.0574798600
1.6665189368,1.9474238704,1.6500536274,1.3000812700,0.9777995744,1.0903924556,0.0574798600
1.7545783171,1.5072861568,1.5833525592,1.1091307051,1.1291044973,0.8230922801,0.0574798600
1.4221473378,1.6046218396,1.5023628014,0.9139562866,0.9996481802,0.8061752458,0.0574874900
2.1422243786,1.9537450443,1.6555321024,1.2244109985,1.0989641577,1.0062411969,0.0574874900
1.4828253676,1.4158810792,1.7445463450,1.0758237773,1.1241393422,1.1227023673,0.0574874900
1.7509090835,1.4004585524,1.3884360735,0.9183746155,0.9174448880,0.8105996491,0.0574951200
1.8169142537,1.7468733288,1.9853586850,0.9570438955,1.3196848952,1.0034617432,0.0574951200
1.7714155928,1.8142023130,1.2276631659,0.9766730097,0.8748680809,1.0044303090,0.0574951200
1.8254422585,1.6095156207,1.3265979711,0.9520764455,0.9109204484,1.0726908661,0.0574951200
1.3785059085,2.0485982625,1.6073560768,1.1416378855,1.0066008921,1.0293132338,0.0574951200
1.8806959636,1.2998703720,1.5712524466,0.9188242126,1.0109803373,1.0434651133,0.0575027500
1.5014849541,1.7887015120,1.8016147030,1.1642435260,1.0549033800,1.1859453577,0.0575103800
1.8379219331,1.9124760933,1.7143050280,1.2834816115,1.0318425351,1.1232796418,0.0575103800
1.4669524551,2.0582578334,1.5200929123,1.0425613567,1.0295599094,1.0382487319,0.0575180100
1.3453916765,2.0002905323,1.5854723660,1.0986257130,1.0442950365,1.0568142608,0.0575180100
1.8724018477,1.4559766525,1.5309745913,1.2347282923,1.0279020595,0.8780277874,0.0575256400
1.7362796197,2.0273084019,1.5737509915,1.2849038229,1.0553028940,0.9837148612,0.0575256400
1.5952180428,1.4945457773,1.2648758010,1.0648287972,0.9133180652,1.1211600129,0.0575332700
1.8655327424,1.1689293399,1.5319390969,1.0141820877,0.9712898773,0.9052060817,0.0575332700
1.9885163956,1.2761512295,1.6451509784,1.0739408775,0.9746328747,0.9551230928,0.0575332700
1.7492583275,1.4306201975,1.5842106753,1.1312537230,1.0031191452,1.1700027799,0.0575409000
1.4409235448,1.7238609692,1.6281873140,1.0053300257,0.9556390082,1.3022481332,0.0575485300
1.4999438595,1.3654561618,1.8272076385,1.0448674706,1.2055274409,0.9566200818,0.0575485300
1.3620766781,1.9707745175,1.5690729907,1.1350327178,1.0440048104,0.9820587750,0.0575485300
1.9404794674,1.4966098139,1.9474848640,1.0479151732,0.9939799335,1.1539695853,0.0575561600
1.1405431143,1.7174647773,1.7038047414,0.8893655659,1.0321667556,1.0397782550,0.0575561600
1.4279741724,1.4216400395,1.7391782389,1.1099299771,1.1160482355,1.0660243298,0.0575561600
1.9159526101,1.6669410386,1.5519070813,1.1941116289,0.9899430740,0.8242874330,0.0575637800
2.0339437953,1.7132086101,1.8201799238,1.0154211118,1.2849882690,1.0833602444,0.0575637800
1.7152822026,1.6195560975,1.5861037833,1.1531940768,1.2226483748,1.0020022508,0.0575637800
1.1517310269,1.7711470253,1.5983793703,1.0605351193,0.9281740555,0.9253735780,0.0575637800
1.9300379765,1.2095643547,1.8192148516,0.9717215290,1.0277076382,0.9639439719,0.0575637800
1.5145220395,1.3188611682,2.0298475404,0.9191114161,1.0957506997,1.0264348905,0.0575637800
1.1942763328,1.6121027122,1.4847080200,1.0231918920,1.0385788024,0.8721705941,0.0575637800
1.6171680425,1.8402894500,2.1548435825,1.0565038740,1.1009148435,1.1798690225,0.0575637800
1.4381406820,1.5246619722,1.6064804087,0.8633292505,1.0529776713,1.1975392693,0.0575714100
1.7744136238,1.3998322908,1.4876878561,0.9905328636,1.2623830836,0.9611398834,0.0575714100
2.0913088987,1.6250902574,1.8099926912,1.2372887506,1.0190947724,0.9748416997,0.0575714100
1.6224848732,1.6797920872,1.4333649202,1.1869578569,0.9769110574,0.8246586584,0.0575714100
1.2569194644,1.3852301330,1.8095354468,0.8517952987,1.0648520377,1.0132771746,0.0575714100
1.4173770375,1.3701275964,1.8607209736,1.0213118481,1.1692189671,1.0330776989,0.0575714100
1.3657622499,1.5186113639,1.6796641566,1.1459658560,1.0519674296,0.8906394946,0.0575714100
1.5832483161,1.9903186510,1.5961642397,1.2213967728,1.0444128514,1.1171733285,0.0575714100
1.6952326037,1.5001322516,2.0990490182,0.9830445669,1.1946736279,1.1407620191,0.0575714100
2.0316385561,1.3983122113,1.8315128674,1.1266884829,1.0000021648,1.0092486979,0.0575790400
1.5177856325,2.0285929311,1.5427543281,1.1630960854,1.0596964163,0.9791628765,0.0575790400
1.6098744245,1.5421679181,1.2058371205,0.9761428019,1.1183899973,1.0594155786,0.0575866700
1.9247850234,1.9161705534,1.6372857165,1.1755664882,0.9940027825,1.2052098542,0.0575866700
1.2797942504,2.0158506619,1.6992407695,0.9497024807,0.9222371887,1.1029873323,0.0575866700
1.3144960003,1.8549580506,1.6635632384,1.1485818697,1.0114937653,1.1321811073,0.0575866700
1.7785401988,1.6539230428,2.1662084986,0.9684534252,1.2309754606,1.1254116728,0.0575866700
1.3088665204,1.7286354795,1.5687098232,0.9415361368,0.7929265676,1.0176942897,0.0575943000
2.0390322543,1.7163309262,1.8285799860,1.0140335321,1.2843683083,1.0827219317,0.0575943000
1.5325964871,1.2759924231,1.4480481125,1.0350075580,1.0726604972,1.0940284229,0.0575943000
1.8891640330,1.5610298686,1.6900737408,1.2847883933,0.9735378646,1.0443629243,0.0575943000
1.5417731533,1.9831790530,1.3181243025,0.9851261432,0.9844637586,1.1318904501,0.0575943000
1.5610295630,1.6020962253,1.2812114836,0.8393185913,0.9931364247,0.8879965240,0.0575943000
1.3752745402,1.6137403574,1.8037466317,0.9253019357,1.1396898294,1.1834125353,0.0575943000
1.4944929630,1.8626159309,1.3611798432,0.9561654509,1.0207699492,0.9123224116,0.0575943000
1.5188619578,1.3067799514,1.9627068972,0.9608264224,0.9632487528,1.1287930578,0.0576019300
1.2455654497,1.4490822585,1.8033536337,0.9266065303,0.8747869810,1.0128168966,0.0576019300
1.6145276519,2.0488179941,1.6251108863,1.1531199053,1.0590461421,0.9357605942,0.0576019300
1.8310539471,1.8580874386,1.8951782934,1.1624675092,0.9668640022,1.2335118087,0.0576095600
1.4479889424,1.5168376976,1.7348319775,0.9164959634,1.0543633091,1.2514819310,0.0576095600
1.5772769246,1.5994854691,1.1324304102,1.0833844361,0.9878312602,1.0478973137,0.0576095600
1.2803122757,1.2842756519,1.4678306499,0.8201574167,0.9737508792,0.9699821393,0.0576095600
2.0685258205,1.6018507816,1.8059830930,1.2282365109,0.9902930378,0.9942211060,0.0576095600
1.6930278049,1.7545377053,1.8583033780,0.9659729295,1.0591001872,1.3272263924,0.0576095600
1.8258356754,1.7770880859,1.8838114956,1.0829611133,1.2253315873,1.1620616118,0.0576095600
1.7280124884,1.5670377634,1.7650162346,0.9863661553,0.8964373835,1.2403671642,0.0576171900
1.9476799467,1.9046849944,1.7665703368,1.3088625344,0.9564715911,0.9971145873,0.0576171900
1.2250624730,1.3626025631,1.3989764768,0.8838181902,1.0260112990,1.0370614929,0.0576248200
1.7737018297,1.5171766927,1.4854730314,1.0193735249,1.2132367778,1.0953578041,0.0576248200
1.6204118456,1.7618216442,1.1947444898,1.0415979474,0.8429549435,1.0353592534,0.0576248200
1.5818287144,2.0115229805,1.5117697326,1.2343414506,1.0426474761,0.9757434980,0.0576248200
1.2548906683,1.3998360139,1.4930255286,1.1269903775,0.9566441113,0.9359103952,0.0576324500
2.0389833777,1.4471957121,1.7214152099,1.2227749584,1.0704961891,0.9606712183,0.0576400800
1.4217497711,1.5644306623,1.8223832784,1.0513431505,0.8471536532,1.0670882372,0.0576400800
2.0779126629,1.7288313742,1.8796786330,1.1832875585,1.1172753300,1.1058295710,0.0576400800
1.7416494919,1.8926005095,1.9446792134,0.9168516613,1.1772251607,1.1888814480,0.0576400800
1.7812734958,2.1197408347,1.5113576328,1.2208134530,1.0184654659,0.9768309595,0.0576400800
1.6213634177,2.1654465481,1.6028190544,1.1930207927,0.9879218702,1.0960242914,0.0576400800
1.2694558292,1.3824832936,1.4895051909,1.1251106076,0.9670747628,0.9252683432,0.0576477100
1.8481260197,1.8379669079,1.4237530127,1.2328506836,1.0347350423,1.1032323123,0.0576477100
1.8345320625,1.3608088926,2.0001974375,0.9493867039,1.0132416028,1.1294106259,0.0576553400
1.4865516559,2.0357206849,1.6870744008,1.1250553103,1.0447954827,0.9487323140,0.0576553400
1.4613728018,1.8841813544,1.2637291687,1.1104634308,0.9821740333,0.9385977780,0.0576553400
1.5813065808,2.1758170976,1.6094575468,1.1615185531,0.9691089263,1.0563687142,0.0576553400
1.6822919360,1.8745763246,1.5762246028,1.2950140276,0.9865830889,1.0943506144,0.0576629700
1.2930527706,1.3588783241,1.4595283711,0.8583863547,1.0900370680,0.9068119361,0.0576629700
2.0481823183,1.3979277451,1.6228276641,1.1916660796,1.0593826975,0.9669220167,0.0576629700
1.5267562457,1.2602225957,1.4463364073,1.0400523226,1.0737028559,1.0789288621,0.0576706000
1.3599234235,1.3554934704,1.7405838114,1.0286136348,1.1293072323,1.0666874386,0.0576782300
1.6003283951,1.9979179066,1.9029563337,0.9557625999,1.1322846180,1.2213820766,0.0576782300
1.7875187468,1.5282377969,1.6761129649,1.0443577717,1.2561597498,1.0935644574,0.0576858600
1.6808763466,1.7494081456,1.8328695530,1.2487909023,1.1235189166,1.0285913178,0.0576858600
1.8852300641,1.9358049786,1.5799528867,1.0242941868,1.2126629388,1.0769833487,0.0576858600
1.4270115492,1.6032446078,1.5916100951,1.0540283862,1.0274164435,0.8094399326,0.0576934800
1.9982684301,1.4355788221,1.8336601668,1.1096159993,1.0961324449,0.8707385686,0.0576934800
1.8208790457,1.8251153120,2.0705432237,0.9468357250,1.2076337690,1.1765802052,0.0577011100
1.4353157859,1.6766173218,1.6217397726,1.2618798708,0.9550604549,0.9714722219,0.0577011100
1.2516471909,1.8739276311,1.5276746137,1.1040725304,0.9957351754,0.9331867425,0.0577011100
1.2831680158,1.5776807458,1.8936858185,0.9857492366,1.0749205388,0.9081738202,0.0577011100
1.7600643172,2.0454869281,1.9344524161,1.0244802331,0.9858826286,1.3053892055,0.0577011100
1.3333514976,1.2152834797,1.6066303159,0.8391517388,0.9117105940,1.0071429833,0.0577087400
1.7613288548,1.7950942615,1.2485427494,1.1308372291,1.0165462697,1.1107021034,0.0577087400
1.3073895249,1.3153751056,1.7217879391,1.0715169665,0.9807133887,0.9524626651,0.0577087400
1.5323671554,1.4737392034,1.7666666451,1.0914540846,1.1636889707,1.1088324981,0.0577087400
1.4766745657,1.6412255958,1.3399647824,0.9169675925,1.0814445790,0.8601902205,0.0577087400
1.7812723396,1.8481063945,1.4577876052,1.3004098822,1.0076697704,1.0518816011,0.0577163700
1.8281077497,1.1659910839,1.4661654503,1.0671765254,0.9765950952,0.9370229918,0.0577163700
1.7685282389,1.5646383948,1.6147489710,1.2331331153,1.0269109326,1.1193544496,0.0577163700
1.8259995616,1.8190187223,1.4551192698,1.2714599987,1.0388979966,1.0714901577,0.0577163700
1.8541381644,1.7873744483,1.4549620776,0.9096315163,1.1613533781,0.9561978360,0.0577163700
1.4392694236,1.4146144529,1.4726246364,1.0910552438,1.0847497371,1.0877957398,0.0577163700
1.4755257608,1.4227037740,1.4283021504,1.0864733910,1.0857921329,1.0913374525,0.0577163700
1.4416542770,1.7602895463,1.7417242129,0.9214440865,0.8938515205,1.3004194601,0.0577163700
1.6813300923,1.3817578422,1.2699461504,0.9064638679,0.9811049215,1.0733020847,0.0577240000
1.7561925942,2.0167878066,1.9305824969,1.0006156563,0.9867244177,1.3137809420,0.0577240000
1.7864294968,1.4044370722,1.9785577061,1.0861423646,1.1242787603,1.1270511993,0.0577240000
1.4084172257,1.4617732286,1.4562990400,1.0895590574,1.0900974159,1.0839429899,0.0577240000
1.6258069803,1.9432323645,1.9244711154,0.9434013403,0.9175272746,1.3059818559,0.0577240000
1.8229895180,1.4366514719,1.9236143225,1.1164726106,1.1148150698,1.1369812726,0.0577316300
1.4174631024,1.2538409605,1.7719034840,1.0629709559,1.0744770007,0.9804429285,0.0577392600
1.7599013390,1.4474314993,2.0766713055,1.0445043678,1.0773644336,1.1590866761,0.0577392600
1.7847293595,2.1437671517,1.6265332716,1.2575277798,0.9969337110,0.9851805489,0.0577392600
1.3707914840,1.6837079626,1.7550878646,1.1194269526,0.9458737246,0.8867697243,0.0577392600
1.4361607358,1.4976451836,2.0017765068,1.0311070851,1.0008037700,1.0040736728,0.0577468900
1.5057887737,1.5527893050,1.9811421339,1.0255419668,1.0963317198,1.2166778967,0.0577468900
1.2009783517,1.3416702070,1.6613800272,1.0171044395,0.9110254959,1.0066551838,0.0577545200
1.5678221532,1.2345117151,1.3751848296,1.0681012208,1.0905615776,0.9446262474,0.0577545200
1.3182694854,1.5465150509,1.7833829994,0.8030035546,1.0102041524,0.9540939718,0.0577545200
1.5621006028,1.5084132694,1.8324745943,1.0159986199,1.2778872196,1.0436148959,0.0577621500
